n_clusters,ensemble_size,perm_id,ari_vs_prev
4,22,95,0.9426731396766327
4,23,95,0.9363134210674385
4,24,95,0.9188109692217473
4,25,95,0.9085122482898736
4,26,95,0.9326177365770005
4,27,95,0.9286140709722919
4,28,95,0.9422186217709669
4,29,95,0.939404434219762
4,30,95,0.9303643574367243
4,1,96,1.0
4,2,96,1.0
4,3,96,0.7825881413377329
4,4,96,0.5739773181622427
4,5,96,0.728284951309106
4,6,96,0.6335367629400187
4,7,96,0.7242431521015305
4,8,96,0.7328359606630962
4,9,96,0.7839954646790342
4,10,96,0.8082221750022639
4,11,96,0.8059149067064358
4,12,96,0.8489805848646336
4,13,96,0.8560264193063429
4,14,96,0.9214529932741087
4,15,96,0.9339703578809609
4,16,96,0.9336091778963778
4,17,96,0.9377945369651125
4,18,96,0.9436325476319756
4,19,96,0.9321829126583038
4,20,96,0.943144770042435
4,21,96,0.959243079621527
4,22,96,0.968577453157079
4,23,96,0.9672106480475866
4,24,96,0.9627038977202959
4,25,96,0.9650757849257178
4,26,96,0.9552119640121435
4,27,96,0.9571434601105416
4,28,96,0.9578433758822269
4,29,96,0.9519386270477705
4,30,96,0.9588139965780076
4,1,97,1.0
4,2,97,1.0
4,3,97,0.7439276298052778
4,4,97,0.6250313598985028
4,5,97,0.8397266847853788
4,6,97,0.8910635590091107
4,7,97,0.7663164869101855
4,8,97,0.830858921766079
4,9,97,0.915019541910537
4,10,97,0.9162262130600366
4,11,97,0.9165251076282326
4,12,97,0.9292905165458193
4,13,97,0.9302672132506427
4,14,97,0.9139377270115966
4,15,97,0.9236419903266555
4,16,97,0.9194496143616679
4,17,97,0.9321007570589397
4,18,97,0.9509488079111607
4,19,97,0.9467334367516721
4,20,97,0.9470013178922279
4,21,97,0.9490289358261544
4,22,97,0.9451561983332308
4,23,97,0.9518738498607258
4,24,97,0.951395918367717
4,25,97,0.9618259810026468
4,26,97,0.9695691084063915
4,27,97,0.9534177950993892
4,28,97,0.958791139110601
4,29,97,0.9518788581456841
4,30,97,0.9683925549326814
4,1,98,1.0
4,2,98,1.0
4,3,98,0.39658201063772464
4,4,98,0.8337754009874676
4,5,98,0.8614602796576596
4,6,98,0.8461932802507419
4,7,98,0.8676759102002625
4,8,98,0.9251757990935833
4,9,98,0.937222987169265
4,10,98,0.9421416469006672
4,11,98,0.9386748421422041
4,12,98,0.9393141994193126
4,13,98,0.9401316649157002
4,14,98,0.9042349339707306
4,15,98,0.9002517031827273
4,16,98,0.9360225366595329
4,17,98,0.9449406912212484
4,18,98,0.9337451267873912
4,19,98,0.9513665389479598
4,20,98,0.9228010004834442
4,21,98,0.9387213863806276
4,22,98,0.9411903151661073
4,23,98,0.9458535614566284
4,24,98,0.933237670736467
4,25,98,0.9427689009020823
4,26,98,0.9439712123771458
4,27,98,0.9394677142923511
4,28,98,0.9452566574336555
4,29,98,0.9453921662233494
4,30,98,0.9630833266291189
4,1,99,1.0
4,2,99,1.0
4,3,99,0.8445481407162262
4,4,99,0.8126333959216909
4,5,99,0.8365680782226144
4,6,99,0.8047362724960352
4,7,99,0.8369002346461514
4,8,99,0.8936485132999616
4,9,99,0.8657109480275545
4,10,99,0.9047929628775984
4,11,99,0.900249984437743
4,12,99,0.9198727707288022
4,13,99,0.9144282675608953
4,14,99,0.9305484506375644
4,15,99,0.9168524201110774
4,16,99,0.9336388425230141
4,17,99,0.9354464002007655
4,18,99,0.9256315250588584
4,19,99,0.9403383196603021
4,20,99,0.9509955277228861
4,21,99,0.9571441241632246
4,22,99,0.945294311764832
4,23,99,0.9437852437895464
4,24,99,0.9508980165267473
4,25,99,0.9540046875683525
4,26,99,0.9455090304494548
4,27,99,0.9591965306831253
4,28,99,0.9487740055310985
4,29,99,0.9593428084770533
4,30,99,0.9720801925100537
